combination,balance
33231,"(1172, 45, 10000, (3, 3, 2, 3, 1))"
31421,"(1170, 59, -1820000, (3, 1, 4, 2, 1))"
30214,"(1168, 63, -2350000, (3, 0, 2, 1, 4))"
10243,"(1168, 53, -1050000, (1, 0, 2, 4, 3))"
10342,"(1167, 59, -1835000, (1, 0, 3, 4, 2))"
24301,"(1167, 52, -925000, (2, 4, 3, 0, 1))"
31204,"(1166, 63, -2360000, (3, 1, 2, 0, 4))"
31241,"(1165, 50, -675000, (3, 1, 2, 4, 1))"
13142,"(1165, 50, -675000, (1, 3, 1, 4, 2))"
10432,"(1163, 46, -165000, (1, 0, 4, 3, 2))"
41321,"(1162, 64, -2510000, (4, 1, 3, 2, 1))"
01234,"(1162, 46, -170000, (0, 1, 2, 3, 4))"
31142,"(1160, 43, 210000, (3, 1, 1, 4, 2))"
34201,"(1158, 53, -1100000, (3, 4, 2, 0, 1))"
14132,"(1158, 52, -970000, (1, 4, 1, 3, 2))"
43201,"(1155, 64, -2545000, (4, 3, 2, 0, 1))"
12340,"(1155, 52, -985000, (1, 2, 3, 4, 0))"
42113,"(1152, 50, -740000, (4, 2, 1, 1, 3))"
12430,"(1152, 40, 560000, (1, 2, 4, 3, 0))"
23114,"(1151, 61, -2175000, (2, 3, 1, 1, 4))"
23141,"(1150, 46, -230000, (2, 3, 1, 4, 1))"
12413,"(1150, 46, -230000, (1, 2, 4, 1, 3))"
12314,"(1150, 43, 160000, (1, 2, 3, 1, 4))"
41231,"(1149, 56, -1535000, (4, 1, 2, 3, 1))"
01342,"(1148, 56, -1540000, (0, 1, 3, 4, 2))"
42222,"(1148, 52, -1020000, (4, 2, 2, 2, 2))"
22224,"(1147, 51, -895000, (2, 2, 2, 2, 4))"
24222,"(1146, 49, -640000, (2, 4, 2, 2, 2))"
01243,"(1146, 48, -510000, (0, 1, 2, 4, 3))"
41213,"(1146, 44, 10000, (4, 1, 2, 1, 3))"
13420,"(1145, 55, -1425000, (1, 3, 4, 2, 0))"
04321,"(1145, 55, -1425000, (0, 4, 3, 2, 1))"
10234,"(1145, 50, -775000, (1, 0, 2, 3, 4))"
01432,"(1145, 39, 655000, (0, 1, 4, 3, 2))"
02431,"(1144, 42, 260000, (0, 2, 4, 3, 1))"
13124,"(1143, 58, -1825000, (1, 3, 1, 2, 4))"
41123,"(1142, 57, -1700000, (4, 1, 1, 2, 3))"
14123,"(1142, 47, -400000, (1, 4, 1, 2, 3))"
11423,"(1142, 39, 640000, (1, 1, 4, 2, 3))"
43210,"(1141, 59, -1965000, (4, 3, 2, 1, 0))"
24131,"(1137, 51, -945000, (2, 4, 1, 3, 1))"
34210,"(1137, 49, -685000, (3, 4, 2, 1, 0))"
14231,"(1137, 44, -35000, (1, 4, 2, 3, 1))"
23401,"(1135, 60, -2125000, (2, 3, 4, 0, 1))"
24310,"(1135, 49, -695000, (2, 4, 3, 1, 0))"
41132,"(1133, 46, -315000, (4, 1, 1, 3, 2))"
03421,"(1132, 53, -1230000, (0, 3, 4, 2, 1))"
32411,"(1131, 50, -845000, (3, 2, 4, 1, 1))"
13241,"(1130, 48, -590000, (1, 3, 2, 4, 1))"
14320,"(1128, 54, -1380000, (1, 4, 3, 2, 0))"
21314,"(1127, 53, -1255000, (2, 1, 3, 1, 4))"
41312,"(1127, 48, -605000, (4, 1, 3, 1, 2))"
02341,"(1126, 52, -1130000, (0, 2, 3, 4, 1))"
03332,"(1125, 59, -2045000, (0, 3, 3, 3, 2))"
42311,"(1124, 61, -2310000, (4, 2, 3, 1, 1))"
21143,"(1124, 45, -230000, (2, 1, 1, 4, 3))"
42131,"(1122, 48, -630000, (4, 2, 1, 3, 1))"
33320,"(1121, 65, -2845000, (3, 3, 3, 2, 0))"
11324,"(1121, 47, -505000, (1, 1, 3, 2, 4))"
21413,"(1121, 46, -375000, (2, 1, 4, 1, 3))"
24113,"(1118, 50, -910000, (2, 4, 1, 1, 3))"
32141,"(1118, 48, -650000, (3, 2, 1, 4, 1))"
22422,"(1118, 39, 520000, (2, 2, 4, 2, 2))"
33312,"(1116, 52, -1180000, (3, 3, 3, 1, 2))"
22242,"(1116, 43, -10000, (2, 2, 2, 4, 2))"
23410,"(1115, 61, -2355000, (2, 3, 4, 1, 0))"
21341,"(1114, 53, -1320000, (2, 1, 3, 4, 1))"
12134,"(1111, 56, -1725000, (1, 2, 1, 3, 4))"
14213,"(1110, 45, -300000, (1, 4, 2, 1, 3))"
32114,"(1108, 64, -2780000, (3, 2, 1, 1, 4))"
12143,"(1108, 44, -180000, (1, 2, 1, 4, 3))"
34121,"(1106, 51, -1100000, (3, 4, 1, 2, 1))"
02333,"(1105, 47, -585000, (0, 2, 3, 3, 3))"
13412,"(1102, 48, -730000, (1, 3, 4, 1, 2))"
31412,"(1102, 41, 180000, (3, 1, 4, 1, 2))"
21134,"(1101, 50, -995000, (2, 1, 1, 3, 4))"
43121,"(1100, 50, -1000000, (4, 3, 1, 2, 1))"
21431,"(1098, 51, -1140000, (2, 1, 4, 3, 1))"
23330,"(1097, 56, -1795000, (2, 3, 3, 3, 0))"
31124,"(1096, 61, -2450000, (3, 1, 1, 2, 4))"
13214,"(1096, 57, -1930000, (1, 3, 2, 1, 4))"
34112,"(1085, 48, -815000, (3, 4, 1, 1, 2))"
11342,"(1083, 53, -1475000, (1, 1, 3, 4, 2))"
43112,"(1083, 47, -695000, (4, 3, 1, 1, 2))"
31214,"(1080, 59, -2270000, (3, 1, 2, 1, 4))"
14312,"(1075, 47, -735000, (1, 4, 3, 1, 2))"
11243,"(1069, 46, -635000, (1, 1, 2, 4, 3))"
43211,"(1064, 57, -2090000, (4, 3, 2, 1, 1))"
34211,"(1064, 47, -790000, (3, 4, 2, 1, 1))"
11234,"(1063, 45, -535000, (1, 1, 2, 3, 4))"
12341,"(1061, 48, -935000, (1, 2, 3, 4, 1))"
11432,"(1059, 36, 615000, (1, 1, 4, 3, 2))"
24311,"(1057, 46, -695000, (2, 4, 3, 1, 1))"
13421,"(1050, 50, -1250000, (1, 3, 4, 2, 1))"
12431,"(1049, 37, 435000, (1, 2, 4, 3, 1))"
33321,"(1047, 59, -2435000, (3, 3, 3, 2, 1))"
14321,"(1040, 51, -1430000, (1, 4, 3, 2, 1))"
13332,"(1039, 56, -2085000, (1, 3, 3, 3, 2))"
23411,"(1031, 55, -1995000, (2, 3, 4, 1, 1))"
12333,"(1021, 42, -355000, (1, 2, 3, 3, 3))"
23331,"(1012, 49, -1310000, (2, 3, 3, 3, 1))"
23042,"(935, 31, 645000, (2, 3, 0, 4, 2))"
42203,"(902, 45, -1340000, (4, 2, 2, 0, 3))"
40322,"(898, 40, -710000, (4, 0, 3, 2, 2))"
42023,"(895, 45, -1375000, (4, 2, 0, 2, 3))"
24032,"(892, 36, -220000, (2, 4, 0, 3, 2))"
30422,"(892, 29, 690000, (3, 0, 4, 2, 2))"
23024,"(891, 47, -1655000, (2, 3, 0, 2, 4))"
42302,"(891, 42, -1005000, (4, 2, 3, 0, 2))"
22304,"(891, 38, -485000, (2, 2, 3, 0, 4))"
30242,"(891, 34, 35000, (3, 0, 2, 4, 2))"
22043,"(891, 33, 165000, (2, 2, 0, 4, 3))"
20423,"(888, 36, -240000, (2, 0, 4, 2, 3))"
40232,"(882, 36, -270000, (4, 0, 2, 3, 2))"
23204,"(881, 46, -1575000, (2, 3, 2, 0, 4))"
04232,"(880, 34, -20000, (0, 4, 2, 3, 2))"
40223,"(879, 41, -935000, (4, 0, 2, 2, 3))"
03242,"(878, 38, -550000, (0, 3, 2, 4, 2))"
42032,"(877, 34, -35000, (4, 2, 0, 3, 2))"
20324,"(876, 49, -1990000, (2, 0, 3, 2, 4))"
32042,"(876, 32, 220000, (3, 2, 0, 4, 2))"
32323,"(874, 39, -700000, (3, 2, 3, 2, 3))"
24023,"(873, 35, -185000, (2, 4, 0, 2, 3))"
32420,"(872, 44, -1360000, (3, 2, 4, 2, 0))"
20342,"(872, 42, -1100000, (2, 0, 3, 4, 2))"
22403,"(872, 34, -60000, (2, 2, 4, 0, 3))"
42320,"(868, 48, -1900000, (4, 2, 3, 2, 0))"
22034,"(868, 43, -1250000, (2, 2, 0, 3, 4))"
20243,"(868, 39, -730000, (2, 0, 2, 4, 3))"
02324,"(864, 36, -360000, (0, 2, 3, 2, 4))"
23240,"(862, 37, -500000, (2, 3, 2, 4, 0))"
34022,"(861, 37, -505000, (3, 4, 0, 2, 2))"
32402,"(860, 33, 10000, (3, 2, 4, 0, 2))"
04223,"(857, 35, -265000, (0, 4, 2, 2, 3))"
34202,"(856, 34, -140000, (3, 4, 2, 0, 2))"
32240,"(855, 36, -405000, (3, 2, 2, 4, 0))"
23323,"(855, 35, -275000, (2, 3, 3, 2, 3))"
42230,"(854, 39, -800000, (4, 2, 2, 3, 0))"
32024,"(852, 52, -2500000, (3, 2, 0, 2, 4))"
24302,"(851, 36, -425000, (2, 4, 3, 0, 2))"
24203,"(850, 36, -430000, (2, 4, 2, 0, 3))"
23233,"(850, 36, -430000, (2, 3, 2, 3, 3))"
03224,"(849, 41, -1085000, (0, 3, 2, 2, 4))"
23142,"(849, 30, 345000, (2, 3, 1, 4, 2))"
43022,"(848, 33, -50000, (4, 3, 0, 2, 2))"
32332,"(847, 30, 335000, (3, 2, 3, 3, 2))"
02423,"(847, 30, 335000, (0, 2, 4, 2, 3))"
30224,"(846, 50, -2270000, (3, 0, 2, 2, 4))"
32204,"(841, 48, -2035000, (3, 2, 2, 0, 4))"
24230,"(839, 36, -485000, (2, 4, 2, 3, 0))"
32233,"(837, 47, -1925000, (3, 2, 2, 3, 3))"
41322,"(837, 36, -495000, (4, 1, 3, 2, 2))"
20432,"(837, 35, -365000, (2, 0, 4, 3, 2))"
23124,"(832, 44, -1560000, (2, 3, 1, 2, 4))"
23402,"(830, 38, -790000, (2, 3, 4, 0, 2))"
42213,"(828, 39, -930000, (4, 2, 2, 1, 3))"
20234,"(826, 37, -680000, (2, 0, 2, 3, 4))"
21423,"(826, 31, 100000, (2, 1, 4, 2, 3))"
43202,"(825, 41, -1205000, (4, 3, 2, 0, 2))"
24132,"(825, 35, -425000, (2, 4, 1, 3, 2))"
03422,"(825, 31, 95000, (0, 3, 4, 2, 2))"
42312,"(824, 37, -690000, (4, 2, 3, 1, 2))"
31242,"(824, 31, 90000, (3, 1, 2, 4, 2))"
34220,"(823, 34, -305000, (3, 4, 2, 2, 0))"
22314,"(822, 32, -50000, (2, 2, 3, 1, 4))"
31422,"(822, 27, 600000, (3, 1, 4, 2, 2))"
33223,"(819, 39, -975000, (3, 3, 2, 2, 3))"
21324,"(818, 39, -980000, (2, 1, 3, 2, 4))"
22430,"(817, 29, 315000, (2, 2, 4, 3, 0))"
42321,"(816, 47, -2030000, (4, 2, 3, 2, 1))"
41223,"(816, 39, -990000, (4, 1, 2, 2, 3))"
04322,"(815, 38, -865000, (0, 4, 3, 2, 2))"
14232,"(814, 31, 40000, (1, 4, 2, 3, 2))"
32421,"(812, 40, -1140000, (3, 2, 4, 2, 1))"
13242,"(812, 35, -490000, (1, 3, 2, 4, 2))"
02243,"(812, 34, -360000, (0, 2, 2, 4, 3))"
41232,"(812, 32, -100000, (4, 1, 2, 3, 2))"
02432,"(812, 23, 1070000, (0, 2, 4, 3, 2))"
33232,"(811, 29, 285000, (3, 3, 2, 3, 2))"
43220,"(810, 43, -1540000, (4, 3, 2, 2, 0))"
42123,"(810, 41, -1280000, (4, 2, 1, 2, 3))"
23214,"(808, 40, -1160000, (2, 3, 2, 1, 4))"
22143,"(808, 31, 10000, (2, 2, 1, 4, 3))"
24123,"(807, 31, 5000, (2, 4, 1, 2, 3))"
21342,"(806, 40, -1170000, (2, 1, 3, 4, 2))"
22413,"(803, 32, -145000, (2, 2, 4, 1, 3))"
42231,"(802, 38, -930000, (4, 2, 2, 3, 1))"
02342,"(801, 37, -805000, (0, 2, 3, 4, 2))"
22134,"(799, 40, -1205000, (2, 2, 1, 3, 4))"
42132,"(797, 33, -305000, (4, 2, 1, 3, 2))"
32412,"(796, 30, 80000, (3, 2, 4, 1, 2))"
24320,"(795, 38, -965000, (2, 4, 3, 2, 0))"
32142,"(795, 31, -55000, (3, 2, 1, 4, 2))"
21243,"(794, 35, -580000, (2, 1, 2, 4, 3))"
23241,"(794, 33, -320000, (2, 3, 2, 4, 1))"
32241,"(793, 33, -325000, (3, 2, 2, 4, 1))"
23420,"(791, 45, -1895000, (2, 3, 4, 2, 0))"
34122,"(791, 34, -465000, (3, 4, 1, 2, 2))"
14223,"(790, 31, -80000, (1, 4, 2, 2, 3))"
12324,"(789, 32, -215000, (1, 2, 3, 2, 4))"
12423,"(789, 28, 305000, (1, 2, 4, 2, 3))"
02234,"(786, 34, -490000, (0, 2, 2, 3, 4))"
34212,"(786, 30, 30000, (3, 4, 2, 1, 2))"
22340,"(784, 37, -890000, (2, 2, 3, 4, 0))"
24213,"(780, 30, 0, (2, 4, 2, 1, 3))"
24231,"(778, 31, -140000, (2, 4, 2, 3, 1))"
32124,"(777, 48, -2355000, (3, 2, 1, 2, 4))"
13224,"(777, 37, -925000, (1, 3, 2, 2, 4))"
31224,"(776, 45, -1970000, (3, 1, 2, 2, 4))"
32214,"(771, 42, -1605000, (3, 2, 2, 1, 4))"
13422,"(768, 30, -60000, (1, 3, 4, 2, 2))"
21234,"(767, 33, -455000, (2, 1, 2, 3, 4))"
24312,"(767, 31, -195000, (2, 4, 3, 1, 2))"
34221,"(766, 33, -460000, (3, 4, 2, 2, 1))"
43122,"(765, 29, 55000, (4, 3, 1, 2, 2))"
43221,"(764, 41, -1510000, (4, 3, 2, 2, 1))"
21432,"(761, 28, 165000, (2, 1, 4, 3, 2))"
23412,"(759, 34, -625000, (2, 3, 4, 1, 2))"
43212,"(756, 35, -770000, (4, 3, 2, 1, 2))"
12243,"(754, 32, -390000, (1, 2, 2, 4, 3))"
12342,"(752, 33, -530000, (1, 2, 3, 4, 2))"
22333,"(749, 28, 105000, (2, 2, 3, 3, 3))"
12432,"(749, 21, 1015000, (1, 2, 4, 3, 2))"
22431,"(747, 27, 225000, (2, 2, 4, 3, 1))"
14322,"(738, 36, -990000, (1, 4, 3, 2, 2))"
24321,"(737, 34, -735000, (2, 4, 3, 2, 1))"
23421,"(732, 41, -1670000, (2, 3, 4, 2, 1))"
22341,"(719, 34, -825000, (2, 2, 3, 4, 1))"
12234,"(719, 32, -565000, (1, 2, 2, 3, 4))"
23332,"(706, 37, -1280000, (2, 3, 3, 3, 2))"
33322,"(705, 32, -635000, (3, 3, 3, 2, 2))"
30333,"(667, 29, -435000, (3, 0, 3, 3, 3))"
30430,"(666, 31, -700000, (3, 0, 4, 3, 0))"
03043,"(663, 32, -845000, (0, 3, 0, 4, 3))"
40033,"(658, 31, -740000, (4, 0, 0, 3, 3))"
04033,"(654, 32, -890000, (0, 4, 0, 3, 3))"
40330,"(653, 31, -765000, (4, 0, 3, 3, 0))"
33040,"(646, 29, -540000, (3, 3, 0, 4, 0))"
03304,"(644, 30, -680000, (0, 3, 3, 0, 4))"
40303,"(644, 27, -290000, (4, 0, 3, 0, 3))"
33303,"(636, 30, -720000, (3, 3, 3, 0, 3))"
30043,"(634, 30, -730000, (3, 0, 0, 4, 3))"
43003,"(634, 29, -600000, (4, 3, 0, 0, 3))"
30340,"(632, 29, -610000, (3, 0, 3, 4, 0))"
04303,"(630, 22, 290000, (0, 4, 3, 0, 3))"
03034,"(626, 32, -1030000, (0, 3, 0, 3, 4))"
43030,"(626, 24, 10000, (4, 3, 0, 3, 0))"
34003,"(622, 34, -1310000, (3, 4, 0, 0, 3))"
30431,"(622, 31, -920000, (3, 0, 4, 3, 1))"
33033,"(619, 36, -1585000, (3, 3, 0, 3, 3))"
31333,"(616, 24, -40000, (3, 1, 3, 3, 3))"
40331,"(614, 28, -570000, (4, 0, 3, 3, 1))"
13043,"(613, 29, -705000, (1, 3, 0, 4, 3))"
31430,"(611, 28, -585000, (3, 1, 4, 3, 0))"
41033,"(610, 29, -720000, (4, 1, 0, 3, 3))"
33041,"(609, 27, -465000, (3, 3, 0, 4, 1))"
30403,"(608, 19, 570000, (3, 0, 4, 0, 3))"
33004,"(606, 46, -2950000, (3, 3, 0, 0, 4))"
03143,"(605, 32, -1135000, (0, 3, 1, 4, 3))"
14033,"(605, 29, -745000, (1, 4, 0, 3, 3))"
04133,"(603, 30, -885000, (0, 4, 1, 3, 3))"
41330,"(603, 28, -625000, (4, 1, 3, 3, 0))"
40133,"(600, 30, -900000, (4, 0, 1, 3, 3))"
41303,"(600, 26, -380000, (4, 1, 3, 0, 3))"
00334,"(600, 24, -120000, (0, 0, 3, 3, 4))"
03403,"(597, 27, -525000, (0, 3, 4, 0, 3))"
40313,"(597, 24, -135000, (4, 0, 3, 1, 3))"
13304,"(596, 27, -530000, (1, 3, 3, 0, 4))"
03340,"(596, 27, -530000, (0, 3, 3, 4, 0))"
34030,"(594, 31, -1060000, (3, 4, 0, 3, 0))"
33400,"(592, 30, -940000, (3, 3, 4, 0, 0))"
33140,"(591, 28, -685000, (3, 3, 1, 4, 0))"
31043,"(591, 26, -425000, (3, 1, 0, 4, 3))"
03314,"(590, 28, -690000, (0, 3, 3, 1, 4))"
43031,"(590, 22, 90000, (4, 3, 0, 3, 1))"
30034,"(588, 37, -1870000, (3, 0, 0, 3, 4))"
30304,"(588, 32, -1220000, (3, 0, 3, 0, 4))"
43013,"(588, 24, -180000, (4, 3, 0, 1, 3))"
42322,"(587, 26, -445000, (4, 2, 3, 2, 2))"
31340,"(585, 26, -455000, (3, 1, 3, 4, 0))"
33313,"(584, 28, -720000, (3, 3, 3, 1, 3))"
30341,"(581, 27, -605000, (3, 0, 3, 4, 1))"
00433,"(581, 27, -605000, (0, 0, 4, 3, 3))"
43103,"(581, 26, -475000, (4, 3, 1, 0, 3))"
04330,"(580, 28, -740000, (0, 4, 3, 3, 0))"
13034,"(579, 31, -1135000, (1, 3, 0, 3, 4))"
03134,"(577, 31, -1145000, (0, 3, 1, 3, 4))"
14303,"(577, 22, 25000, (1, 4, 3, 0, 3))"
43300,"(576, 32, -1280000, (4, 3, 3, 0, 0))"
30143,"(576, 30, -1020000, (3, 0, 1, 4, 3))"
34013,"(576, 29, -890000, (3, 4, 0, 1, 3))"
30413,"(574, 19, 400000, (3, 0, 4, 1, 3))"
22324,"(572, 24, -260000, (2, 2, 3, 2, 4))"
23242,"(572, 21, 130000, (2, 3, 2, 4, 2))"
04313,"(572, 20, 260000, (0, 4, 3, 1, 3))"
42223,"(571, 32, -1305000, (4, 2, 2, 2, 3))"
34300,"(571, 27, -655000, (3, 4, 3, 0, 0))"
31431,"(570, 28, -790000, (3, 1, 4, 3, 1))"
03430,"(570, 27, -660000, (0, 3, 4, 3, 0))"
23224,"(570, 26, -530000, (2, 3, 2, 2, 4))"
31403,"(570, 20, 250000, (3, 1, 4, 0, 3))"
00343,"(569, 29, -925000, (0, 0, 3, 4, 3))"
32422,"(569, 19, 375000, (3, 2, 4, 2, 2))"
34103,"(568, 31, -1190000, (3, 4, 1, 0, 3))"
43130,"(566, 24, -290000, (4, 3, 1, 3, 0))"
41331,"(564, 25, -430000, (4, 1, 3, 3, 1))"
01334,"(563, 21, 85000, (0, 1, 3, 3, 4))"
33133,"(560, 33, -1490000, (3, 3, 1, 3, 3))"
13403,"(560, 24, -320000, (1, 3, 4, 0, 3))"
00404,"(560, 24, -320000, (0, 0, 4, 0, 4))"
34222,"(560, 21, 70000, (3, 4, 2, 2, 2))"
22423,"(559, 20, 195000, (2, 2, 4, 2, 3))"
33104,"(558, 44, -2930000, (3, 3, 1, 0, 4))"
40004,"(558, 21, 60000, (4, 0, 0, 0, 4))"
33014,"(557, 43, -2805000, (3, 3, 0, 1, 4))"
13340,"(557, 26, -595000, (1, 3, 3, 4, 0))"
13143,"(556, 29, -990000, (1, 3, 1, 4, 3))"
40400,"(556, 28, -860000, (4, 0, 4, 0, 0))"
33401,"(556, 27, -730000, (3, 3, 4, 0, 1))"
14133,"(555, 27, -735000, (1, 4, 1, 3, 3))"
32242,"(555, 17, 565000, (3, 2, 2, 4, 2))"
03413,"(554, 26, -610000, (0, 3, 4, 1, 3))"
42232,"(554, 23, -220000, (4, 2, 2, 3, 2))"
31034,"(553, 35, -1785000, (3, 1, 0, 3, 4))"
04040,"(553, 30, -1135000, (0, 4, 0, 4, 0))"
33141,"(553, 26, -615000, (3, 3, 1, 4, 1))"
03341,"(553, 24, -355000, (0, 3, 3, 4, 1))"
30314,"(552, 30, -1140000, (3, 0, 3, 1, 4))"
10334,"(552, 22, -100000, (1, 0, 3, 3, 4))"
41313,"(551, 23, -235000, (4, 1, 3, 1, 3))"
34130,"(550, 30, -1150000, (3, 4, 1, 3, 0))"
24223,"(550, 19, 280000, (2, 4, 2, 2, 3))"
41133,"(549, 28, -895000, (4, 1, 1, 3, 3))"
33410,"(547, 29, -1035000, (3, 3, 4, 1, 0))"
24232,"(547, 19, 265000, (2, 4, 2, 3, 2))"
40040,"(544, 18, 380000, (4, 0, 0, 4, 0))"
34031,"(543, 29, -1055000, (3, 4, 0, 3, 1))"
31304,"(543, 29, -1055000, (3, 1, 3, 0, 4))"
13314,"(542, 25, -540000, (1, 3, 3, 1, 4))"
43301,"(541, 31, -1325000, (4, 3, 3, 0, 1))"
22243,"(540, 22, -160000, (2, 2, 2, 4, 3))"
30134,"(538, 36, -1990000, (3, 0, 1, 3, 4))"
31341,"(538, 24, -430000, (3, 1, 3, 4, 1))"
04331,"(537, 25, -565000, (0, 4, 3, 3, 1))"
04004,"(537, 24, -435000, (0, 4, 0, 0, 4))"
32224,"(536, 34, -1740000, (3, 2, 2, 2, 4))"
10433,"(535, 26, -705000, (1, 0, 4, 3, 3))"
00440,"(534, 24, -450000, (0, 0, 4, 4, 0))"
13134,"(533, 30, -1235000, (1, 3, 1, 3, 4))"
43310,"(533, 29, -1105000, (4, 3, 3, 1, 0))"
31143,"(533, 26, -715000, (3, 1, 1, 4, 3))"
00044,"(533, 25, -585000, (0, 0, 0, 4, 4))"
44000,"(532, 26, -720000, (4, 4, 0, 0, 0))"
43131,"(532, 22, -200000, (4, 3, 1, 3, 1))"
43113,"(532, 21, -70000, (4, 3, 1, 1, 3))"
31413,"(532, 18, 320000, (3, 1, 4, 1, 3))"
34301,"(531, 26, -725000, (3, 4, 3, 0, 1))"
01433,"(531, 19, 185000, (0, 1, 4, 3, 3))"
00414,"(529, 21, -85000, (0, 0, 4, 1, 4))"
04400,"(528, 28, -1000000, (0, 4, 4, 0, 0))"
23422,"(528, 20, 40000, (2, 3, 4, 2, 2))"
14330,"(527, 23, -355000, (1, 4, 3, 3, 0))"
01404,"(524, 21, -110000, (0, 1, 4, 0, 4))"
10343,"(523, 27, -895000, (1, 0, 3, 4, 3))"
34113,"(523, 26, -765000, (3, 4, 1, 1, 3))"
41400,"(522, 28, -1030000, (4, 1, 4, 0, 0))"
40410,"(522, 27, -900000, (4, 0, 4, 1, 0))"
04041,"(521, 27, -905000, (0, 4, 0, 4, 1))"
13430,"(521, 24, -515000, (1, 3, 4, 3, 0))"
22342,"(521, 23, -385000, (2, 2, 3, 4, 2))"
14313,"(521, 20, 5000, (1, 4, 3, 1, 3))"
04140,"(520, 29, -1170000, (0, 4, 1, 4, 0))"
01343,"(520, 25, -650000, (0, 1, 3, 4, 3))"
43222,"(520, 22, -260000, (4, 3, 2, 2, 2))"
24322,"(519, 23, -395000, (2, 4, 3, 2, 2))"
13413,"(519, 23, -395000, (1, 3, 4, 1, 3))"
14040,"(518, 26, -790000, (1, 4, 0, 4, 0))"
40401,"(517, 27, -925000, (4, 0, 4, 0, 1))"
40014,"(517, 15, 635000, (4, 0, 0, 1, 4))"
13341,"(516, 23, -410000, (1, 3, 3, 4, 1))"
22432,"(516, 11, 1150000, (2, 2, 4, 3, 2))"
34310,"(515, 24, -545000, (3, 4, 3, 1, 0))"
10404,"(515, 21, -155000, (1, 0, 4, 0, 4))"
03431,"(514, 24, -550000, (0, 3, 4, 3, 1))"
41004,"(514, 21, -160000, (4, 1, 0, 0, 4))"
11334,"(514, 19, 100000, (1, 1, 3, 3, 4))"
33330,"(513, 23, -425000, (3, 3, 3, 3, 0))"
40104,"(513, 18, 225000, (4, 0, 1, 0, 4))"
03333,"(511, 25, -695000, (0, 3, 3, 3, 3))"
22234,"(511, 23, -435000, (2, 2, 2, 3, 4))"
33411,"(509, 26, -835000, (3, 3, 4, 1, 1))"
33114,"(508, 41, -2790000, (3, 3, 1, 1, 4))"
34131,"(506, 28, -1110000, (3, 4, 1, 3, 1))"
41040,"(506, 17, 320000, (4, 1, 0, 4, 0))"
31134,"(504, 34, -1900000, (3, 1, 1, 3, 4))"
31314,"(504, 26, -860000, (3, 1, 3, 1, 4))"
14004,"(502, 26, -870000, (1, 4, 0, 0, 4))"
40041,"(502, 16, 430000, (4, 0, 0, 4, 1))"
10044,"(501, 24, -615000, (1, 0, 0, 4, 4))"
01044,"(500, 22, -360000, (0, 1, 0, 4, 4))"
40140,"(499, 18, 155000, (4, 0, 1, 4, 0))"
43311,"(498, 28, -1150000, (4, 3, 3, 1, 1))"
04104,"(498, 24, -630000, (0, 4, 1, 0, 4))"
10440,"(497, 25, -765000, (1, 0, 4, 4, 0))"
04014,"(493, 23, -525000, (0, 4, 0, 1, 4))"
01414,"(492, 16, 380000, (0, 1, 4, 1, 4))"
44001,"(491, 25, -795000, (4, 4, 0, 0, 1))"
00441,"(490, 22, -410000, (0, 0, 4, 4, 1))"
44010,"(490, 21, -280000, (4, 4, 0, 1, 0))"
41410,"(489, 26, -935000, (4, 1, 4, 1, 0))"
11433,"(489, 18, 105000, (1, 1, 4, 3, 3))"
04141,"(488, 26, -940000, (0, 4, 1, 4, 1))"
01440,"(487, 22, -425000, (0, 1, 4, 4, 0))"
14331,"(487, 21, -295000, (1, 4, 3, 3, 1))"
41401,"(485, 27, -1085000, (4, 1, 4, 0, 1))"
44100,"(485, 26, -955000, (4, 4, 1, 0, 0))"
00144,"(485, 24, -695000, (0, 0, 1, 4, 4))"
04410,"(484, 26, -960000, (0, 4, 4, 1, 0))"
04401,"(484, 25, -830000, (0, 4, 4, 0, 1))"
14041,"(484, 23, -570000, (1, 4, 0, 4, 1))"
10414,"(484, 18, 80000, (1, 0, 4, 1, 4))"
40411,"(483, 26, -965000, (4, 0, 4, 1, 1))"
14140,"(483, 24, -705000, (1, 4, 1, 4, 0))"
14400,"(482, 25, -840000, (1, 4, 4, 0, 0))"
34311,"(481, 24, -715000, (3, 4, 3, 1, 1))"
11404,"(481, 18, 65000, (1, 1, 4, 0, 4))"
11343,"(479, 23, -595000, (1, 1, 3, 4, 3))"
40114,"(476, 12, 820000, (4, 0, 1, 1, 4))"
41014,"(474, 15, 420000, (4, 1, 0, 1, 4))"
13431,"(470, 22, -510000, (1, 3, 4, 3, 1))"
33331,"(470, 21, -380000, (3, 3, 3, 3, 1))"
41104,"(468, 18, 0, (4, 1, 1, 0, 4))"
41041,"(468, 15, 390000, (4, 1, 0, 4, 1))"
13333,"(466, 24, -790000, (1, 3, 3, 3, 3))"
14104,"(465, 25, -925000, (1, 4, 1, 0, 4))"
11044,"(463, 21, -415000, (1, 1, 0, 4, 4))"
41140,"(461, 17, 95000, (4, 1, 1, 4, 0))"
10441,"(460, 22, -560000, (1, 0, 4, 4, 1))"
14014,"(458, 25, -960000, (1, 4, 0, 1, 4))"
40141,"(458, 16, 210000, (4, 0, 1, 4, 1))"
04114,"(454, 23, -720000, (0, 4, 1, 1, 4))"
10144,"(453, 23, -725000, (1, 0, 1, 4, 4))"
41411,"(452, 25, -990000, (4, 1, 4, 1, 1))"
01144,"(450, 21, -480000, (0, 1, 1, 4, 4))"
